token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
1137630,ASHOKLEY26JUL150PE,ASHOKLEY,30JUL2026,15000.000000,5000,OPTSTK,BFO,5.000000
1137671,PHOENIXLTD26JUL1880CE,PHOENIXLTD,30JUL2026,188000.000000,350,OPTSTK,BFO,5.000000
1137694,ADANIPOWER26JUN212.5PE,ADANIPOWER,25JUN2026,21250.000000,3550,OPTSTK,BFO,5.000000
1137709,TITAN26JUL4250CE,TITAN,30JUL2026,425000.000000,175,OPTSTK,BFO,5.000000
1150939,SBIN26JUL1040PE,SBIN,30JUL2026,104000.000000,750,OPTSTK,BFO,5.000000
1150947,VMM26JUL128CE,VMM,30JUL2026,12800.000000,4850,OPTSTK,BFO,5.000000
1123813,PERSISTENT26MAY5750CE,PERSISTENT,27MAY2026,575000.000000,100,OPTSTK,BFO,5.000000
1123824,ALKEM26JUN4800CE,ALKEM,25JUN2026,480000.000000,125,OPTSTK,BFO,5.000000
1123837,WIPRO26JUN217.5CE,WIPRO,25JUN2026,21750.000000,3000,OPTSTK,BFO,5.000000
1123842,JUBLFOOD26JUN395PE,JUBLFOOD,25JUN2026,39500.000000,1250,OPTSTK,BFO,5.000000
1137714,PRESTIGE26JUL1320PE,PRESTIGE,30JUL2026,132000.000000,450,OPTSTK,BFO,5.000000
1137718,AMBER26JUL8700PE,AMBER,30JUL2026,870000.000000,100,OPTSTK,BFO,5.000000
1137754,360ONE26JUL980CE,,30JUL2026,98000.000000,500,OPTSTK,BFO,5.000000
1137783,FEDERALBNK26JUL287.5CE,FEDERALBNK,30JUL2026,28750.000000,2500,OPTSTK,BFO,5.000000
1144768,BAJFINANCE26JUL870CE,BAJFINANCE,30JUL2026,87000.000000,750,OPTSTK,BFO,5.000000
1156909,POWERGRID26JUL297.5PE,POWERGRID,30JUL2026,29750.000000,1900,OPTSTK,BFO,5.000000
1156938,SENSEX2661184900CE,SENSEX,11JUN2026,8490000.000000,20,OPTIDX,BFO,5.000000
1156967,NESTLEIND26JUL1560CE,NESTLEIND,30JUL2026,156000.000000,500,OPTSTK,BFO,5.000000
1157020,MOTILALOFS26JUL940CE,MOTILALOFS,30JUL2026,94000.000000,775,OPTSTK,BFO,5.000000
1144788,HEROMOTOCO26JUL4850PE,HEROMOTOCO,30JUL2026,485000.000000,150,OPTSTK,BFO,5.000000
1144791,TATACONSUM26JUL1200CE,TATACONSUM,30JUL2026,120000.000000,550,OPTSTK,BFO,5.000000
1144794,HYUNDAI26JUN1880PE,HYUNDAI,25JUN2026,188000.000000,275,OPTSTK,BFO,5.000000
1144809,AMBER26JUL7900PE,AMBER,30JUL2026,790000.000000,100,OPTSTK,BFO,5.000000
1157027,OFSS26MAY9200PE,OFSS,27MAY2026,920000.000000,75,OPTSTK,BFO,5.000000
1157050,MOTILALOFS26JUN930CE,MOTILALOFS,25JUN2026,93000.000000,775,OPTSTK,BFO,5.000000
1157081,BHEL26JUN400PE,BHEL,25JUN2026,40000.000000,2625,OPTSTK,BFO,5.000000
1157092,HAL26MAY5000CE,HAL,27MAY2026,500000.000000,150,OPTSTK,BFO,5.000000
1123862,GAIL26JUN152CE,GAIL,25JUN2026,15200.000000,3150,OPTSTK,BFO,5.000000
1123873,CANBK26JUN146CE,CANBK,25JUN2026,14600.000000,6750,OPTSTK,BFO,5.000000
1123876,LT26JUN4040PE,LT,25JUN2026,404000.000000,175,OPTSTK,BFO,5.000000
1123878,SENSEX2652184500CE,SENSEX,21MAY2026,8450000.000000,20,OPTIDX,BFO,5.000000
1137793,WIPRO26JUL212.5PE,WIPRO,30JUL2026,21250.000000,3000,OPTSTK,BFO,5.000000
1137799,SENSEX26JUL72100CE,SENSEX,30JUL2026,7210000.000000,20,OPTIDX,BFO,5.000000
1137830,NAM-INDIA26MAY1020CE,NAM-INDIA,27MAY2026,102000.000000,625,OPTSTK,BFO,5.000000
1137836,JSWENERGY26JUL580CE,JSWENERGY,30JUL2026,58000.000000,1075,OPTSTK,BFO,5.000000
1123883,BANKEX26JUN69300CE,BANKEX,25JUN2026,6930000.000000,30,OPTIDX,BFO,5.000000
1123891,BANKEX26JUN67900CE,BANKEX,25JUN2026,6790000.000000,30,OPTIDX,BFO,5.000000
1123892,LTF26JUN305PE,LTF,25JUN2026,30500.000000,2250,OPTSTK,BFO,5.000000
1123903,INDIGO26JUN4850PE,INDIGO,25JUN2026,485000.000000,150,OPTSTK,BFO,5.000000
1137838,POLYCAB26JUL8800PE,POLYCAB,30JUL2026,880000.000000,125,OPTSTK,BFO,5.000000
1137868,TIINDIA26JUL2880CE,TIINDIA,30JUL2026,288000.000000,200,OPTSTK,BFO,5.000000
1137871,ABB26JUL6950CE,ABB,30JUL2026,695000.000000,125,OPTSTK,BFO,5.000000
1137880,HINDALCO26JUL970CE,HINDALCO,30JUL2026,97000.000000,700,OPTSTK,BFO,5.000000
1144817,AMBUJACEM26JUL410PE,AMBUJACEM,30JUL2026,41000.000000,1200,OPTSTK,BFO,5.000000
1144833,NAM-INDIA26MAY1000CE,NAM-INDIA,27MAY2026,100000.000000,625,OPTSTK,BFO,5.000000
1144852,BANKEX26JUL61300PE,BANKEX,30JUL2026,6130000.000000,30,OPTIDX,BFO,5.000000
1144854,ADANIENSOL26JUL1480PE,ADANIENSOL,30JUL2026,148000.000000,675,OPTSTK,BFO,5.000000
1157121,IOC26JUL153PE,IOC,30JUL2026,15300.000000,4875,OPTSTK,BFO,5.000000
1157192,CIPLA26JUL1430PE,CIPLA,30JUL2026,143000.000000,425,OPTSTK,BFO,5.000000
1157210,TVSMOTOR26JUL3760CE,TVSMOTOR,30JUL2026,376000.000000,175,OPTSTK,BFO,5.000000
1157218,GLENMARK26JUL2240PE,GLENMARK,30JUL2026,224000.000000,375,OPTSTK,BFO,5.000000
1157245,COCHINSHIP26JUN1900PE,COCHINSHIP,25JUN2026,190000.000000,400,OPTSTK,BFO,5.000000
1157265,SENSEX5026JUL26450PE,SENSEX50,30JUL2026,2645000.000000,75,OPTIDX,BFO,5.000000
1157328,JSWENERGY26JUL605CE,JSWENERGY,30JUL2026,60500.000000,1075,OPTSTK,BFO,5.000000
1157350,OFSS26JUN9400CE,OFSS,25JUN2026,940000.000000,75,OPTSTK,BFO,5.000000
1123910,KPITTECH26JUN790PE,KPITTECH,25JUN2026,79000.000000,425,OPTSTK,BFO,5.000000
1123918,PETRONET26JUN280CE,PETRONET,25JUN2026,28000.000000,1900,OPTSTK,BFO,5.000000
1123930,LODHA26JUN830PE,LODHA,25JUN2026,83000.000000,450,OPTSTK,BFO,5.000000
1123941,M&M26MAY3360PE,M&M,27MAY2026,336000.000000,200,OPTSTK,BFO,5.000000
1144858,BANKEX26JUL63600PE,BANKEX,30JUL2026,6360000.000000,30,OPTIDX,BFO,5.000000
1144883,ITC26JUL307.5PE,ITC,30JUL2026,30750.000000,1725,OPTSTK,BFO,5.000000
1144884,SENSEX26JUL75900CE,SENSEX,30JUL2026,7590000.000000,20,OPTIDX,BFO,5.000000
1144886,DALBHARAT26JUL1780CE,DALBHARAT,30JUL2026,178000.000000,325,OPTSTK,BFO,5.000000
1137883,JSWSTEEL26JUL1310CE,JSWSTEEL,30JUL2026,131000.000000,675,OPTSTK,BFO,5.000000
1137920,UNOMINDA26JUL1240PE,UNOMINDA,30JUL2026,124000.000000,550,OPTSTK,BFO,5.000000
1137939,HDFCLIFE26JUL555PE,HDFCLIFE,30JUL2026,55500.000000,1100,OPTSTK,BFO,5.000000
1137944,CGPOWER26JUL780CE,CGPOWER,30JUL2026,78000.000000,850,OPTSTK,BFO,5.000000
1157364,ONGC26JUN262.5CE,ONGC,25JUN2026,26250.000000,2250,OPTSTK,BFO,5.000000
1157378,BHEL26MAY400PE,BHEL,27MAY2026,40000.000000,2625,OPTSTK,BFO,5.000000
1157379,YESBANK26JUL29CE,YESBANK,30JUL2026,2900.000000,31100,OPTSTK,BFO,5.000000
1157393,GODFRYPHLP26JUL2420CE,GODFRYPHLP,30JUL2026,242000.000000,275,OPTSTK,BFO,5.000000
1123946,ANGELONE26JUN295CE,ANGELONE,25JUN2026,29500.000000,2500,OPTSTK,BFO,5.000000
1123960,CAMS26JUN780CE,CAMS,25JUN2026,78000.000000,750,OPTSTK,BFO,5.000000
1123969,YESBANK26JUN26PE,YESBANK,25JUN2026,2600.000000,31100,OPTSTK,BFO,5.000000
1123976,SENSEX2652182400CE,SENSEX,21MAY2026,8240000.000000,20,OPTIDX,BFO,5.000000
1144895,CANBK26JUL140PE,CANBK,30JUL2026,14000.000000,6750,OPTSTK,BFO,5.000000
1144909,MFSL26JUL1680PE,MFSL,30JUL2026,168000.000000,400,OPTSTK,BFO,5.000000
1144917,TATACONSUM26JUL1120PE,TATACONSUM,30JUL2026,112000.000000,550,OPTSTK,BFO,5.000000
1144923,BDL26JUL1260PE,BDL,30JUL2026,126000.000000,425,OPTSTK,BFO,5.000000
1138011,SONACOMS26JUL580PE,SONACOMS,30JUL2026,58000.000000,1225,OPTSTK,BFO,5.000000
1157411,ASTRAL26JUL1720CE,ASTRAL,30JUL2026,172000.000000,425,OPTSTK,BFO,5.000000
1157415,SBIN26JUL1170CE,SBIN,30JUL2026,117000.000000,750,OPTSTK,BFO,5.000000
1157425,BAJAJ-AUTO26JUN10900PE,BAJAJ-AUTO,25JUN2026,1090000.000000,75,OPTSTK,BFO,5.000000
1157469,LUPIN26JUL2540PE,LUPIN,30JUL2026,254000.000000,425,OPTSTK,BFO,5.000000
1137976,IEX26JUL125CE,IEX,30JUL2026,12500.000000,4350,OPTSTK,BFO,5.000000
1137995,ADANIPOWER26JUL227.5PE,ADANIPOWER,30JUL2026,22750.000000,3550,OPTSTK,BFO,5.000000
1137997,DALBHARAT26JUL1880PE,DALBHARAT,30JUL2026,188000.000000,325,OPTSTK,BFO,5.000000
1144948,AUROPHARMA26JUL1500PE,AUROPHARMA,30JUL2026,150000.000000,550,OPTSTK,BFO,5.000000
1144973,AUROPHARMA26JUL1340PE,AUROPHARMA,30JUL2026,134000.000000,550,OPTSTK,BFO,5.000000
1144982,SENSEX26JUL81300CE,SENSEX,30JUL2026,8130000.000000,20,OPTIDX,BFO,5.000000
1144999,HAVELLS26JUL1220PE,HAVELLS,30JUL2026,122000.000000,500,OPTSTK,BFO,5.000000
1123978,DELHIVERY26JUN485PE,DELHIVERY,25JUN2026,48500.000000,2075,OPTSTK,BFO,5.000000
1123982,PAYTM26MAY1150PE,PAYTM,27MAY2026,115000.000000,725,OPTSTK,BFO,5.000000
1123986,INOXWIND26MAY91CE,INOXWIND,27MAY2026,9100.000000,3575,OPTSTK,BFO,5.000000
1123998,BOSCHLTD26JUN37250PE,BOSCHLTD,25JUN2026,3725000.000000,25,OPTSTK,BFO,5.000000
1157512,HINDPETRO26JUL435PE,HINDPETRO,30JUL2026,43500.000000,2025,OPTSTK,BFO,5.000000
1157546,BAJFINANCE26JUL1050CE,BAJFINANCE,30JUL2026,105000.000000,750,OPTSTK,BFO,5.000000
1157592,ASHOKLEY26JUL185CE,ASHOKLEY,30JUL2026,18500.000000,5000,OPTSTK,BFO,5.000000
1157594,OFSS26JUN10000PE,OFSS,25JUN2026,1000000.000000,75,OPTSTK,BFO,5.000000
1138050,HYUNDAI26JUL1680PE,HYUNDAI,30JUL2026,168000.000000,275,OPTSTK,BFO,5.000000
1138065,INFY26JULFUT,INFY,30JUL2026,0.000000,400,FUTSTK,BFO,5.000000
1138071,DABUR26JUL460PE,DABUR,30JUL2026,46000.000000,1250,OPTSTK,BFO,5.000000
1138098,ASHOKLEY26JUL155PE,ASHOKLEY,30JUL2026,15500.000000,5000,OPTSTK,BFO,5.000000
1145018,NAM-INDIA26MAY880PE,NAM-INDIA,27MAY2026,88000.000000,625,OPTSTK,BFO,5.000000
1145063,HAVELLS26JUL1210CE,HAVELLS,30JUL2026,121000.000000,500,OPTSTK,BFO,5.000000
1145100,HDFCLIFE26JUL570CE,HDFCLIFE,30JUL2026,57000.000000,1100,OPTSTK,BFO,5.000000
1145116,BAJFINANCE26JUL870PE,BAJFINANCE,30JUL2026,87000.000000,750,OPTSTK,BFO,5.000000
1157603,YESBANK26JUN29PE,YESBANK,25JUN2026,2900.000000,31100,OPTSTK,BFO,5.000000
1157617,INDUSINDBK26JUL1000CE,INDUSINDBK,30JUL2026,100000.000000,700,OPTSTK,BFO,5.000000
1157693,EXIDEIND26JUL335PE,EXIDEIND,30JUL2026,33500.000000,1800,OPTSTK,BFO,5.000000
1157704,IOC26JUL155CE,IOC,30JUL2026,15500.000000,4875,OPTSTK,BFO,5.000000
1124027,SENSEX2652182700PE,SENSEX,21MAY2026,8270000.000000,20,OPTIDX,BFO,5.000000
1124033,ADANIGREEN26JUN1060PE,ADANIGREEN,25JUN2026,106000.000000,600,OPTSTK,BFO,5.000000
1124034,ADANIENT26JUN2140PE,ADANIENT,25JUN2026,214000.000000,309,OPTSTK,BFO,5.000000
1124039,M&M26JUN3280PE,M&M,25JUN2026,328000.000000,200,OPTSTK,BFO,5.000000
1138120,ABCAPITAL26JUL310CE,ABCAPITAL,30JUL2026,31000.000000,3100,OPTSTK,BFO,5.000000
1138130,ICICIGI26JUL1780CE,ICICIGI,30JUL2026,178000.000000,325,OPTSTK,BFO,5.000000
1138132,BOSCHLTD26JUL36000PE,BOSCHLTD,30JUL2026,3600000.000000,25,OPTSTK,BFO,5.000000
1138204,BAJAJFINSV26JUL1760PE,BAJAJFINSV,30JUL2026,176000.000000,300,OPTSTK,BFO,5.000000
1145149,TVSMOTOR26JUL3600PE,TVSMOTOR,30JUL2026,360000.000000,175,OPTSTK,BFO,5.000000
1145177,SENSEX26JUL73000PE,SENSEX,30JUL2026,7300000.000000,20,OPTIDX,BFO,5.000000
1145179,KPITTECH26JUL820PE,KPITTECH,30JUL2026,82000.000000,775,OPTSTK,BFO,5.000000
1145241,GAIL26JUL168PE,GAIL,30JUL2026,16800.000000,3550,OPTSTK,BFO,5.000000
1157708,MARICO26JUL850CE,MARICO,30JUL2026,85000.000000,1200,OPTSTK,BFO,5.000000
1157748,AMBER26JUL9300CE,AMBER,30JUL2026,930000.000000,100,OPTSTK,BFO,5.000000
1157768,CIPLA26JUN1410CE,CIPLA,25JUN2026,141000.000000,375,OPTSTK,BFO,5.000000
1157791,NYKAA26JUN290PE,NYKAA,25JUN2026,29000.000000,3125,OPTSTK,BFO,5.000000
1124055,CONCOR26JUN505PE,CONCOR,25JUN2026,50500.000000,1250,OPTSTK,BFO,5.000000
1124085,LT26JUN3900CE,LT,25JUN2026,390000.000000,175,OPTSTK,BFO,5.000000
1124118,JIOFIN26JUN260PE,JIOFIN,25JUN2026,26000.000000,2350,OPTSTK,BFO,5.000000
1124135,JSWENERGY26JUN535PE,JSWENERGY,25JUN2026,53500.000000,1000,OPTSTK,BFO,5.000000
1157812,SENSEX5026JUL26400PE,SENSEX50,30JUL2026,2640000.000000,75,OPTIDX,BFO,5.000000
1157828,OFSS26JUL9900PE,OFSS,30JUL2026,990000.000000,100,OPTSTK,BFO,5.000000
1157830,SENSEX2661884600CE,SENSEX,18JUN2026,8460000.000000,20,OPTIDX,BFO,5.000000
1157832,SHRIRAMFIN26JUL1070CE,SHRIRAMFIN,30JUL2026,107000.000000,825,OPTSTK,BFO,5.000000
1138224,VMM26JUN122PE,VMM,25JUN2026,12200.000000,4850,OPTSTK,BFO,5.000000
1138251,BANDHANBNK26JUL190CE,BANDHANBNK,30JUL2026,19000.000000,3600,OPTSTK,BFO,5.000000
1138257,KAYNES26JUL4100CE,KAYNES,30JUL2026,410000.000000,150,OPTSTK,BFO,5.000000
1138281,ANGELONE26JUL340CE,ANGELONE,30JUL2026,34000.000000,2500,OPTSTK,BFO,5.000000
1145247,PIDILITIND26JUL1370CE,PIDILITIND,30JUL2026,137000.000000,500,OPTSTK,BFO,5.000000
1145266,HINDALCO26JUL1010PE,HINDALCO,30JUL2026,101000.000000,700,OPTSTK,BFO,5.000000
1145268,GODFRYPHLP26MAY2300CE,GODFRYPHLP,27MAY2026,230000.000000,275,OPTSTK,BFO,5.000000
1145379,POWERINDIA26JUL30000PE,POWERINDIA,30JUL2026,3000000.000000,25,OPTSTK,BFO,5.000000
1124172,ANGELONE26MAY295CE,ANGELONE,27MAY2026,29500.000000,2500,OPTSTK,BFO,5.000000
1124199,SUZLON26MAY51CE,SUZLON,27MAY2026,5100.000000,9025,OPTSTK,BFO,5.000000
1124203,SBIN26JUN1110CE,SBIN,25JUN2026,111000.000000,750,OPTSTK,BFO,5.000000
1124233,OBEROIRLTY26MAY1780CE,OBEROIRLTY,27MAY2026,178000.000000,350,OPTSTK,BFO,5.000000
1157876,OFSS26JUN9100CE,OFSS,25JUN2026,910000.000000,75,OPTSTK,BFO,5.000000
1157900,KEI26JUN5450CE,KEI,25JUN2026,545000.000000,175,OPTSTK,BFO,5.000000
1157990,BSE26JUN5000PE,BSE,30JUN2026,500000.000000,375,OPTSTK,BFO,5.000000
1158233,BHEL26MAY422.5PE,BHEL,27MAY2026,42250.000000,2625,OPTSTK,BFO,5.000000
1138326,IRFC26JUL105PE,IRFC,30JUL2026,10500.000000,5425,OPTSTK,BFO,5.000000
1138361,BANKEX26JUL62000CE,BANKEX,30JUL2026,6200000.000000,30,OPTIDX,BFO,5.000000
1138423,ICICIBANK26JUL1260PE,ICICIBANK,30JUL2026,126000.000000,700,OPTSTK,BFO,5.000000
1138460,KPITTECH26JUN830PE,KPITTECH,25JUN2026,83000.000000,425,OPTSTK,BFO,5.000000
1145387,AMBUJACEM26JUL475CE,AMBUJACEM,30JUL2026,47500.000000,1200,OPTSTK,BFO,5.000000
1145429,HDFCLIFE26JUL575CE,HDFCLIFE,30JUL2026,57500.000000,1100,OPTSTK,BFO,5.000000
1145448,BANKBARODA26JUL270PE,BANKBARODA,30JUL2026,27000.000000,2925,OPTSTK,BFO,5.000000
1145453,MOTILALOFS26JUL810PE,MOTILALOFS,30JUL2026,81000.000000,775,OPTSTK,BFO,5.000000
1124263,INOXWIND26MAY91PE,INOXWIND,27MAY2026,9100.000000,3575,OPTSTK,BFO,5.000000
1124272,HDFCAMC26JUN2680PE,HDFCAMC,25JUN2026,268000.000000,300,OPTSTK,BFO,5.000000
1124291,HDFCAMC26JUN2580CE,HDFCAMC,25JUN2026,258000.000000,300,OPTSTK,BFO,5.000000
1124306,INOXWIND26JUN89PE,INOXWIND,25JUN2026,8900.000000,3575,OPTSTK,BFO,5.000000
1158238,MARICO26JUN860PE,MARICO,25JUN2026,86000.000000,1200,OPTSTK,BFO,5.000000
1158247,HAL26JUN5050PE,HAL,25JUN2026,505000.000000,150,OPTSTK,BFO,5.000000
1158250,WAAREEENER26JUL3600PE,WAAREEENER,30JUL2026,360000.000000,175,OPTSTK,BFO,5.000000
1158344,MFSL26JUL1820PE,MFSL,30JUL2026,182000.000000,400,OPTSTK,BFO,5.000000
1145462,ETERNAL26JUL230CE,ETERNAL,30JUL2026,23000.000000,2425,OPTSTK,BFO,5.000000
1145478,UNITDSPR26JUL1300CE,UNITDSPR,30JUL2026,130000.000000,400,OPTSTK,BFO,5.000000
1145495,HDFCBANK26JUL780CE,HDFCBANK,30JUL2026,78000.000000,650,OPTSTK,BFO,5.000000
1145502,BHARATFORG26JUL1920PE,BHARATFORG,30JUL2026,192000.000000,500,OPTSTK,BFO,5.000000
1124328,LT26JUN4100PE,LT,25JUN2026,410000.000000,175,OPTSTK,BFO,5.000000
1124377,IEX26JUN135PE,IEX,25JUN2026,13500.000000,3750,OPTSTK,BFO,5.000000
1124397,KALYANKJIL26MAY465PE,KALYANKJIL,27MAY2026,46500.000000,1175,OPTSTK,BFO,5.000000
1124400,GODREJPROP26JUN1840CE,GODREJPROP,25JUN2026,184000.000000,275,OPTSTK,BFO,5.000000
1138523,ICICIBANK26JUL1250CE,ICICIBANK,30JUL2026,125000.000000,700,OPTSTK,BFO,5.000000
1138527,GODFRYPHLP26MAY2400PE,GODFRYPHLP,27MAY2026,240000.000000,275,OPTSTK,BFO,5.000000
1138548,SENSEX2661880900PE,SENSEX,18JUN2026,8090000.000000,20,OPTIDX,BFO,5.000000
1138551,EXIDEIND26JUL360PE,EXIDEIND,30JUL2026,36000.000000,1800,OPTSTK,BFO,5.000000
1158345,BHARATFORG26JUL2060CE,BHARATFORG,30JUL2026,206000.000000,500,OPTSTK,BFO,5.000000
1158379,NBCC26MAY103PE,NBCC,27MAY2026,10300.000000,6500,OPTSTK,BFO,5.000000
1158416,MOTILALOFS26MAY960CE,MOTILALOFS,27MAY2026,96000.000000,775,OPTSTK,BFO,5.000000
1158462,TIINDIA26JUL3100CE,TIINDIA,30JUL2026,310000.000000,200,OPTSTK,BFO,5.000000
1145510,MANAPPURAM26JUL260CE,MANAPPURAM,30JUL2026,26000.000000,3000,OPTSTK,BFO,5.000000
1145513,DIXON26JUL11900CE,DIXON,30JUL2026,1190000.000000,50,OPTSTK,BFO,5.000000
1145522,SBILIFE26JUL1820PE,SBILIFE,30JUL2026,182000.000000,375,OPTSTK,BFO,5.000000
1145530,FORCEMOT26JUN17000PE,FORCEMOT,25JUN2026,1700000.000000,25,OPTSTK,BFO,5.000000
1158490,POLYCAB26MAY9600CE,POLYCAB,27MAY2026,960000.000000,125,OPTSTK,BFO,5.000000
1158495,BHEL26JUL410CE,BHEL,30JUL2026,41000.000000,2625,OPTSTK,BFO,5.000000
1158538,DELHIVERY26MAY515PE,DELHIVERY,27MAY2026,51500.000000,2075,OPTSTK,BFO,5.000000
1158549,ICICIPRULI26JUL590PE,ICICIPRULI,30JUL2026,59000.000000,925,OPTSTK,BFO,5.000000
1124403,DLF26MAY585CE,DLF,27MAY2026,58500.000000,825,OPTSTK,BFO,5.000000
1124408,SENSEX2652181700CE,SENSEX,21MAY2026,8170000.000000,20,OPTIDX,BFO,5.000000
1124420,SUZLON26MAY51PE,SUZLON,27MAY2026,5100.000000,9025,OPTSTK,BFO,5.000000
1124429,PAYTM26MAY1130CE,PAYTM,27MAY2026,113000.000000,725,OPTSTK,BFO,5.000000
1138570,SHRIRAMFIN26JUL920PE,SHRIRAMFIN,30JUL2026,92000.000000,825,OPTSTK,BFO,5.000000
1138577,INDUSINDBK26JUL870CE,INDUSINDBK,30JUL2026,87000.000000,700,OPTSTK,BFO,5.000000
1138616,ONGC26JUL290CE,ONGC,30JUL2026,29000.000000,2250,OPTSTK,BFO,5.000000
1138632,BANKEX26JUL56000PE,BANKEX,30JUL2026,5600000.000000,30,OPTIDX,BFO,5.000000
1145532,HCLTECH26JUL1140CE,HCLTECH,30JUL2026,114000.000000,400,OPTSTK,BFO,5.000000
1145547,ADANIPOWER26JUL210PE,ADANIPOWER,30JUL2026,21000.000000,3550,OPTSTK,BFO,5.000000
1145586,POWERGRID26JUL312.5CE,POWERGRID,30JUL2026,31250.000000,1900,OPTSTK,BFO,5.000000
1145601,DMART26JUL4250PE,DMART,30JUL2026,425000.000000,150,OPTSTK,BFO,5.000000
1158586,HAL26JUN5150CE,HAL,25JUN2026,515000.000000,150,OPTSTK,BFO,5.000000
1158624,POLYCAB26JUN9700CE,POLYCAB,25JUN2026,970000.000000,125,OPTSTK,BFO,5.000000
1158631,INFY26JUL1090PE,INFY,30JUL2026,109000.000000,400,OPTSTK,BFO,5.000000
1158632,BDL26JUL1600PE,BDL,30JUL2026,160000.000000,425,OPTSTK,BFO,5.000000
1145618,VEDL26JUL330PE,VEDL,30JUL2026,33000.000000,1150,OPTSTK,BFO,5.000000
1145659,SENSEX2661871400CE,SENSEX,18JUN2026,7140000.000000,20,OPTIDX,BFO,5.000000
1145669,SENSEX2661873700CE,SENSEX,18JUN2026,7370000.000000,20,OPTIDX,BFO,5.000000
1145679,BANKEX26JUL61500PE,BANKEX,30JUL2026,6150000.000000,30,OPTIDX,BFO,5.000000
1124431,UNOMINDA26JUN1240CE,UNOMINDA,25JUN2026,124000.000000,550,OPTSTK,BFO,5.000000
1124432,JSWSTEEL26JUN1240PE,JSWSTEEL,25JUN2026,124000.000000,675,OPTSTK,BFO,5.000000
1124433,SENSEX2652183400PE,SENSEX,21MAY2026,8340000.000000,20,OPTIDX,BFO,5.000000
1124446,PHOENIXLTD26JUN1780CE,PHOENIXLTD,25JUN2026,178000.000000,350,OPTSTK,BFO,5.000000
1138664,MCX26JUL3250PE,MCX,30JUL2026,325000.000000,225,OPTSTK,BFO,5.000000
1138697,UPL26JUL630CE,UPL,30JUL2026,63000.000000,1355,OPTSTK,BFO,5.000000
1138722,AXISBANK26JUL1320PE,AXISBANK,30JUL2026,132000.000000,625,OPTSTK,BFO,5.000000
1138788,POLYCAB26JUL7400CE,POLYCAB,30JUL2026,740000.000000,125,OPTSTK,BFO,5.000000
1158643,APOLLOHOSP26JUN8200CE,APOLLOHOSP,25JUN2026,820000.000000,125,OPTSTK,BFO,5.000000
1158651,GODREJCP26JUL970CE,GODREJCP,30JUL2026,97000.000000,500,OPTSTK,BFO,5.000000
1158691,COALINDIA26JUL430CE,COALINDIA,30JUL2026,43000.000000,1350,OPTSTK,BFO,5.000000
1158725,HDFCLIFE26JUL660PE,HDFCLIFE,30JUL2026,66000.000000,1100,OPTSTK,BFO,5.000000
1145686,NAM-INDIA26MAY1040CE,NAM-INDIA,27MAY2026,104000.000000,625,OPTSTK,BFO,5.000000
1145687,BANKEX26JUL63800PE,BANKEX,30JUL2026,6380000.000000,30,OPTIDX,BFO,5.000000
1145702,FORTIS26JUL860PE,FORTIS,30JUL2026,86000.000000,775,OPTSTK,BFO,5.000000
1145711,PATANJALI26JUL485CE,PATANJALI,30JUL2026,48500.000000,1075,OPTSTK,BFO,5.000000
1158744,BDL26JUL1560CE,BDL,30JUL2026,156000.000000,425,OPTSTK,BFO,5.000000
1158745,NBCC26JUL103PE,NBCC,30JUL2026,10300.000000,6500,OPTSTK,BFO,5.000000
1158751,UNOMINDA26JUL1280PE,UNOMINDA,30JUL2026,128000.000000,550,OPTSTK,BFO,5.000000
1158753,CAMS26JUL900CE,CAMS,30JUL2026,90000.000000,825,OPTSTK,BFO,5.000000
1124448,KOTAKBANK26JUN382.5PE,KOTAKBANK,25JUN2026,38250.000000,2000,OPTSTK,BFO,5.000000
1124462,KALYANKJIL26JUN470CE,KALYANKJIL,25JUN2026,47000.000000,1175,OPTSTK,BFO,5.000000
1124467,CAMS26JUN750PE,CAMS,25JUN2026,75000.000000,750,OPTSTK,BFO,5.000000
1124471,PAYTM26JUN1150PE,PAYTM,25JUN2026,115000.000000,725,OPTSTK,BFO,5.000000
1145713,GRASIM26JUL2700CE,GRASIM,30JUL2026,270000.000000,250,OPTSTK,BFO,5.000000
1145715,DALBHARAT26JUL1980CE,DALBHARAT,30JUL2026,198000.000000,325,OPTSTK,BFO,5.000000
1145734,BHARATFORG26JUL1820CE,BHARATFORG,30JUL2026,182000.000000,500,OPTSTK,BFO,5.000000
1145742,HINDALCO26JUL990CE,HINDALCO,30JUL2026,99000.000000,700,OPTSTK,BFO,5.000000
1138791,POLICYBZR26JUL1540CE,POLICYBZR,30JUL2026,154000.000000,350,OPTSTK,BFO,5.000000
1138794,SENSEX2661878200CE,SENSEX,18JUN2026,7820000.000000,20,OPTIDX,BFO,5.000000
1138804,TATASTEEL26JUL210CE,TATASTEEL,30JUL2026,21000.000000,2750,OPTSTK,BFO,5.000000
1138828,BHEL26JUL337.5PE,BHEL,30JUL2026,33750.000000,2625,OPTSTK,BFO,5.000000
1158790,IEX26JUL140PE,IEX,30JUL2026,14000.000000,4350,OPTSTK,BFO,5.000000
1158805,FORCEMOT26JUN24000CE,FORCEMOT,25JUN2026,2400000.000000,25,OPTSTK,BFO,5.000000
1158831,BAJAJ-AUTO26MAY11200PE,BAJAJ-AUTO,27MAY2026,1120000.000000,75,OPTSTK,BFO,5.000000
